key,diagnostic,item_id,condition,kind,cell,persona_k,rep,variant,ent_bin,provider,model_requested,temperature,max_output_tokens,system_sha256,user_sha256,persona_sent,sent_at,model_version,text,finish_reason,in_tokens,out_tokens,attempts,error,rate_headers,raw,rating
54|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,54,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,b30facd971e8ebd2,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:34:08.973846,qwen/qwen3.8-27b,No,stop,1008,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '853', 'x-ratelimit-reset-requests': '3h31m40.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3870', 'x-ratelimit-reset-tokens': '30.974s'}","{'id': 'chatcmpl-b6ddb810-ee6d-4ad3-91e1-b3d771d1be4d', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848450, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_925d219a69', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1008, 'total_tokens': 1010, 'completion_time': 0.00420643, 'completion_tokens_details': None, 'prompt_time': 0.081052236, 'prompt_tokens_details': None, 'queue_time': 0.073627297, 'total_time': 0.085258666}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1214r2wevnr7mdfm81q57j5', 'debug': None, 'seed': 1381172205, 'usage': None}}",No
54|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,54,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,7ecb208fedef94d0,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:34:11.235544,qwen/qwen3.8-27b,No,stop,1004,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '852', 'x-ratelimit-reset-requests': '3h33m7.199s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3165', 'x-ratelimit-reset-tokens': '36.262s'}","{'id': 'chatcmpl-4b4611b1-7f1c-404b-8e53-debb2e27adc5', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848452, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1004, 'total_tokens': 1006, 'completion_time': 0.004199158, 'completion_tokens_details': None, 'prompt_time': 0.083617202, 'prompt_tokens_details': None, 'queue_time': 0.095868135, 'total_time': 0.08781636}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1214t9rejj83wh2ym6m06yg', 'debug': None, 'seed': 1367126876, 'usage': None}}",No
54|baseline#1|v2_turnscope_persona_adjacent|rep1,B,54,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,1e7109bb5b623f9c,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:34:13.584576,qwen/qwen3.8-27b,No,stop,968,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '851', 'x-ratelimit-reset-requests': '3h34m33.599s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2507', 'x-ratelimit-reset-tokens': '41.197s'}","{'id': 'chatcmpl-f476fae7-5184-4adf-a7ac-b6c503f2ff0a', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848454, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 968, 'total_tokens': 970, 'completion_time': 0.004198228, 'completion_tokens_details': None, 'prompt_time': 0.083655552, 'prompt_tokens_details': None, 'queue_time': 0.065211879, 'total_time': 0.08785378}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1214wk3ebar6g9ezt9c9834', 'debug': None, 'seed': 1757005059, 'usage': None}}",No
68|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,68,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,72e06b07cd1afb85,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:34:15.831771,qwen/qwen3.8-27b,Yes,stop,955,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '850', 'x-ratelimit-reset-requests': '3h36m0s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7042', 'x-ratelimit-reset-tokens': '7.185s'}","{'id': 'chatcmpl-3f5447e0-0bf9-4586-a198-de50f5a27856', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'Yes', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848498, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_925d219a69', 'usage': {'completion_tokens': 2, 'prompt_tokens': 955, 'total_tokens': 957, 'completion_time': 0.004254229, 'completion_tokens_details': None, 'prompt_time': 0.077003465, 'prompt_tokens_details': None, 'queue_time': 0.08353717, 'total_time': 0.081257694}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12167b4e03r0czkmxj6xkp0', 'debug': None, 'seed': 857537996, 'usage': None}}",Yes
68|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,68,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,031f19696de8e031,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:34:59.666070,qwen/qwen3.8-27b,Unsure,stop,951,3,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '849', 'x-ratelimit-reset-requests': '3h37m26.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6383', 'x-ratelimit-reset-tokens': '12.127s'}","{'id': 'chatcmpl-3a6ea375-1407-488f-90ee-eb21838ef63e', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'Unsure', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848500, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 3, 'prompt_tokens': 951, 'total_tokens': 954, 'completion_time': 0.006202267, 'completion_tokens_details': None, 'prompt_time': 0.076449033, 'prompt_tokens_details': None, 'queue_time': 0.022040925, 'total_time': 0.0826513}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12169knebdry51wvd128dsw', 'debug': None, 'seed': 648893748, 'usage': None}}",Unsure
68|baseline#1|v2_turnscope_persona_adjacent|rep1,B,68,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,543b7563d1c8daba,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:35:01.923026,qwen/qwen3.8-27b,No,stop,915,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '848', 'x-ratelimit-reset-requests': '3h38m52.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5758', 'x-ratelimit-reset-tokens': '16.815s'}","{'id': 'chatcmpl-0286d922-3cd1-4967-b777-a89ff189f962', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848503, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 915, 'total_tokens': 917, 'completion_time': 0.004191674, 'completion_tokens_details': None, 'prompt_time': 0.073570734, 'prompt_tokens_details': None, 'queue_time': 0.022223261, 'total_time': 0.077762408}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1216bt8ekwv442ftxzqpt7q', 'debug': None, 'seed': 199524201, 'usage': None}}",No
134|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,134,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,14669fdb114084dd,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:35:04.162169,qwen/qwen3.8-27b,No,stop,924,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '847', 'x-ratelimit-reset-requests': '3h40m19.199s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5128', 'x-ratelimit-reset-tokens': '21.54s'}","{'id': 'chatcmpl-52f87098-a4fa-4f60-aec1-53fc7013285c', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848505, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 924, 'total_tokens': 926, 'completion_time': 0.004173064, 'completion_tokens_details': None, 'prompt_time': 0.074273121, 'prompt_tokens_details': None, 'queue_time': 0.021811867, 'total_time': 0.078446185}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1216e09e0vv622yhkemt5m1', 'debug': None, 'seed': 862951079, 'usage': None}}",No
134|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,134,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,9c1bdfb4310adc29,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:35:06.426339,qwen/qwen3.8-27b,No,stop,920,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '846', 'x-ratelimit-reset-requests': '3h41m45.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4501', 'x-ratelimit-reset-tokens': '26.242s'}","{'id': 'chatcmpl-23f35b84-cc55-441e-8af5-8a5bb6c20169', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848507, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_b930cafd52', 'usage': {'completion_tokens': 2, 'prompt_tokens': 920, 'total_tokens': 922, 'completion_time': 0.004089853, 'completion_tokens_details': None, 'prompt_time': 0.063036429, 'prompt_tokens_details': None, 'queue_time': 0.020323628, 'total_time': 0.067126282}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1216g6yebctkm147n5xejka', 'debug': None, 'seed': 937630892, 'usage': None}}",No
134|baseline#1|v2_turnscope_persona_adjacent|rep1,B,134,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,c9ccfc5f3d2e37ba,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:35:08.674242,qwen/qwen3.8-27b,No,stop,884,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '845', 'x-ratelimit-reset-requests': '3h43m12s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3904', 'x-ratelimit-reset-tokens': '30.72s'}","{'id': 'chatcmpl-948e0748-b1e1-4492-a3af-9f53789271fa', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848509, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 884, 'total_tokens': 886, 'completion_time': 0.004200974, 'completion_tokens_details': None, 'prompt_time': 0.070944764, 'prompt_tokens_details': None, 'queue_time': 0.021817872, 'total_time': 0.075145738}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1216jczee385ta928yeg42f', 'debug': None, 'seed': 1358922530, 'usage': None}}",No
183|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,183,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,d004803f6fe7acc2,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:35:10.879469,qwen/qwen3.8-27b,No,stop,1237,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '844', 'x-ratelimit-reset-requests': '3h44m38.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2957', 'x-ratelimit-reset-tokens': '37.822s'}","{'id': 'chatcmpl-97e22400-935b-4750-8876-8f5dbc90916d', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848512, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_b930cafd52', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1237, 'total_tokens': 1239, 'completion_time': 0.004395852, 'completion_tokens_details': None, 'prompt_time': 0.084773882, 'prompt_tokens_details': None, 'queue_time': 0.020733436, 'total_time': 0.089169734}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1216mhseaxs4qnt9ft0xb2h', 'debug': None, 'seed': 177013045, 'usage': None}}",No
183|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,183,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,e53880e270ba68aa,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:35:13.104995,qwen/qwen3.8-27b,No,stop,1233,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '843', 'x-ratelimit-reset-requests': '3h46m4.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6765', 'x-ratelimit-reset-tokens': '9.262s'}","{'id': 'chatcmpl-8c60b1b6-68ae-4eef-8c6c-51cc816c5954', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848558, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_925d219a69', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1233, 'total_tokens': 1235, 'completion_time': 0.004205249, 'completion_tokens_details': None, 'prompt_time': 0.099297242, 'prompt_tokens_details': None, 'queue_time': 0.073536413, 'total_time': 0.103502491}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12181zke2ethdzppwjv4xz0', 'debug': None, 'seed': 106665078, 'usage': None}}",No
183|baseline#1|v2_turnscope_persona_adjacent|rep1,B,183,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,0b6fcc30b9f2dfa8,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:35:59.866617,qwen/qwen3.8-27b,No,stop,1197,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '842', 'x-ratelimit-reset-requests': '3h47m31.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5895', 'x-ratelimit-reset-tokens': '15.787s'}","{'id': 'chatcmpl-8ee7cd23-3627-49bb-add9-130b2d19188c', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848561, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_2708ed9bd4', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1197, 'total_tokens': 1199, 'completion_time': 0.004084337, 'completion_tokens_details': None, 'prompt_time': 0.085029023, 'prompt_tokens_details': None, 'queue_time': 0.073430864, 'total_time': 0.08911336}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12184creqdsd6xtmdhp15p0', 'debug': None, 'seed': 1936116926, 'usage': None}}",No
185|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,185,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,952290846e8edc7b,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:36:02.122871,qwen/qwen3.8-27b,No,stop,942,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '841', 'x-ratelimit-reset-requests': '3h48m57.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5252', 'x-ratelimit-reset-tokens': '20.61s'}","{'id': 'chatcmpl-e140d032-eb85-425d-8f27-16e135eb24c6', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848563, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_fea14bdc83', 'usage': {'completion_tokens': 2, 'prompt_tokens': 942, 'total_tokens': 944, 'completion_time': 0.004073148, 'completion_tokens_details': None, 'prompt_time': 0.064522032, 'prompt_tokens_details': None, 'queue_time': 0.070020855, 'total_time': 0.06859518}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12186kbetk8zk659rfwzm15', 'debug': None, 'seed': 1083020516, 'usage': None}}",No
185|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,185,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,26c2b8e576625453,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:36:04.449185,qwen/qwen3.8-27b,No,stop,938,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '840', 'x-ratelimit-reset-requests': '3h50m24s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4621', 'x-ratelimit-reset-tokens': '25.342s'}","{'id': 'chatcmpl-1eece1cd-61ad-4eee-84fb-32f3bc8a1ac5', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848565, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_925d219a69', 'usage': {'completion_tokens': 2, 'prompt_tokens': 938, 'total_tokens': 940, 'completion_time': 0.00419899, 'completion_tokens_details': None, 'prompt_time': 0.075370518, 'prompt_tokens_details': None, 'queue_time': 0.073481754, 'total_time': 0.079569508}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m12188vte6crtg3rnbb4njdg', 'debug': None, 'seed': 2032115915, 'usage': None}}",No
185|baseline#1|v2_turnscope_persona_adjacent|rep1,B,185,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,1a397e14f3ed43fa,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:36:06.830288,qwen/qwen3.8-27b,No,stop,902,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '839', 'x-ratelimit-reset-requests': '3h51m50.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4033', 'x-ratelimit-reset-tokens': '29.752s'}","{'id': 'chatcmpl-37423f0b-96ae-4994-b35c-9b5a7be82dca', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848568, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_2708ed9bd4', 'usage': {'completion_tokens': 2, 'prompt_tokens': 902, 'total_tokens': 904, 'completion_time': 0.00440986, 'completion_tokens_details': None, 'prompt_time': 0.061897176, 'prompt_tokens_details': None, 'queue_time': 0.073401862, 'total_time': 0.066307036}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1218b5we3n8vgge9qrday4d', 'debug': None, 'seed': 1496633822, 'usage': None}}",No
220|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,220,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,75273c5a7d767f1d,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:36:09.088034,qwen/qwen3.8-27b,No,stop,1025,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '838', 'x-ratelimit-reset-requests': '3h53m16.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3308', 'x-ratelimit-reset-tokens': '35.19s'}","{'id': 'chatcmpl-0eb1a612-a828-4161-a466-351a4ab2a3e5', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848570, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1025, 'total_tokens': 1027, 'completion_time': 0.004773393, 'completion_tokens_details': None, 'prompt_time': 0.088511223, 'prompt_tokens_details': None, 'queue_time': 0.032603875, 'total_time': 0.093284616}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1218dcwema9dnfvjbpxwbd2', 'debug': None, 'seed': 291747950, 'usage': None}}",No
220|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,220,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,a9856ca91f322e05,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:36:11.337269,qwen/qwen3.8-27b,No,stop,1021,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '837', 'x-ratelimit-reset-requests': '3h54m43.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2585', 'x-ratelimit-reset-tokens': '40.612s'}","{'id': 'chatcmpl-5fefde08-d646-4a69-82a1-586d9682dd99', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848572, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_925d219a69', 'usage': {'completion_tokens': 2, 'prompt_tokens': 1021, 'total_tokens': 1023, 'completion_time': 0.004218609, 'completion_tokens_details': None, 'prompt_time': 0.08219764, 'prompt_tokens_details': None, 'queue_time': 0.07364373, 'total_time': 0.086416249}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1218fk7e889tf0fc9thd8ma', 'debug': None, 'seed': 1899125137, 'usage': None}}",No
